capital_gain,capital_loss,hours_pw,gender,income_bracket,age,country_name,education,ethnicity,relationship_role,marital_relationship,marriage_status,work_class,occupation
0-9K,0-1K,30-39,F,<=50K,20-29,United-States,Assoc-voc,White,Other-relative,Never-married,Not Married,Private,Tech-support
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,Assoc-voc,White,Other-relative,Never-married,Not Married,Self-emp-not-inc,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Assoc-voc,White,Other-relative,Never-married,Not Married,Self-emp-not-inc,Other-service
0-9K,3-4K,20-29,F,>50K,70-79,United-States,Doctorate,White,Other-relative,Never-married,Not Married,State-gov,Prof-specialty
0-9K,1-2K,40-49,M,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,F,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,10-19,M,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,10-19,F,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Sales
0-9K,0-1K,30-39,M,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Sales
0-9K,1-2K,40-49,M,<=50K,20-29,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,30-39,F,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,?,?
0-9K,0-1K,10-19,M,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,?,?
0-9K,0-1K,0-9,M,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,?,?
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,10th,White,Other-relative,Never-married,Not Married,?,?
0-9K,1-2K,40-49,M,<=50K,30-39,United-States,10th,White,Other-relative,Never-married,Not Married,Local-gov,Transport-moving
0-9K,0-1K,30-39,M,<=50K,10-19,United-States,10th,White,Other-relative,Never-married,Not Married,Private,Priv-house-serv
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,12th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,30-39,F,<=50K,10-19,United-States,12th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,10-19,United-States,12th,White,Other-relative,Never-married,Not Married,Private,Sales
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,12th,White,Other-relative,Never-married,Not Married,Private,Sales
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,12th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,12th,White,Other-relative,Never-married,Not Married,Private,Transport-moving
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,9th,White,Other-relative,Never-married,Not Married,Private,Handlers-cleaners
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,9th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,9th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,60-69,M,<=50K,10-19,United-States,9th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,9th,White,Other-relative,Never-married,Not Married,Private,Transport-moving
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,9th,White,Other-relative,Never-married,Not Married,Local-gov,Adm-clerical
0-9K,0-1K,60-69,F,<=50K,50-59,United-States,Prof-school,White,Other-relative,Never-married,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,Prof-school,White,Other-relative,Never-married,Not Married,Private,Prof-specialty
0-9K,0-1K,20-29,M,<=50K,30-39,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,M,<=50K,50-59,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,30-39,M,<=50K,40-49,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Private,Other-service
0-9K,0-1K,30-39,M,<=50K,20-29,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Private,Craft-repair
0-9K,0-1K,10-19,M,<=50K,60-69,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Self-emp-not-inc,Farming-fishing
0-9K,0-1K,40-49,M,<=50K,20-29,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Private,Machine-op-inspct
0-9K,0-1K,60-69,F,<=50K,50-59,United-States,7th-8th,White,Other-relative,Never-married,Not Married,Self-emp-not-inc,Other-service
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,State-gov,Adm-clerical
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,60-69,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,30-39,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,20-29,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,50-59,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,60-69,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,1-2K,30-39,M,<=50K,20-29,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Self-emp-not-inc,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Handlers-cleaners
0-9K,1-2K,50-59,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Handlers-cleaners
0-9K,0-1K,30-39,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Handlers-cleaners
0-9K,0-1K,40-49,F,<=50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,F,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
10-19K,0-1K,40-49,M,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
10-19K,0-1K,50-59,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
10-19K,0-1K,40-49,F,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,30-39,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,>50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,10-19,F,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,F,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,F,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,F,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,1-2K,40-49,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,40-49,M,<=50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,0-1K,50-59,F,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Prof-specialty
0-9K,1-2K,40-49,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,70-79,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
10-19K,0-1K,40-49,F,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
20-29K,0-1K,50-59,M,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,20-29,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
10-19K,0-1K,50-59,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,2-3K,50-59,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,2-3K,40-49,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,<=50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,>50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,30-39,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,2-3K,0-9,F,<=50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
10-19K,0-1K,50-59,F,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,60-69,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,30-39,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
20-29K,0-1K,50-59,M,>50K,60-69,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,M,<=50K,20-29,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,1-2K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,>50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,50-59,F,>50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Exec-managerial
0-9K,0-1K,40-49,F,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,30-39,M,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,30-39,F,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,50-59,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,F,<=50K,20-29,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,30-39,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,Private,Other-service
0-9K,0-1K,40-49,M,<=50K,30-39,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,State-gov,Prof-specialty
0-9K,0-1K,40-49,F,<=50K,40-49,United-States,Bachelors,White,Not-in-family,Divorced,Not Married,State-gov,Prof-specialty
